"id";"name";"lang";"text";"song.id";"song";"language";"translation"
"3ade68b8gc5f1e0b3";"taylor-swift";2;"I walked into a chair today 'Cause I was thinking 'bout you Your face jumped right in my way Like lately things do Oh, baby, can't you see? The thought of you makes a mess of me I walked into a chair today 'Cause I was thinking 'bout you And now I  I can't walk straight, I can't talk straight I can't think about anything but the way It should be and it could be And 'till you come 'round again I will be Doing what I usually do Thinking 'bout you  I get lost when I drive around town Thinking 'bout your smile I always end up on your side of town And I don't know why There must be something under this hood That's got a mighty strong liking to you I walked into a chair today 'Cause I was thinking 'bout you Lately  I can't walk straight, I can't talk straight I can't think about anything but the way It should be and it could be And until you come 'round again I will be Doing what I usually do Thinking 'bout you  Your eyes are the color of The deep blue sea The one that I go swimming in Every time you look at me  I can't walk straight, I can't talk straight I can't think about anything but the way It should be and it could be And 'till you come 'round again I will be Doing what I usually do Thinking about you  I walked into a chair today 'Cause I was thinking 'bout you";"3ade68b8gc5f1e0b3";"taylor-swift";1;"[Pensando Em Você]  Eu esbarrei em uma cadeira hoje Porque estava pensando em você Seu rosto apareceu em meu caminho Como poucas coisas aparecem Oh, querido, você não consegue ver? Os pensamentos sobre você me fazem uma bagunça Eu esbarrei em uma cadeira hoje Porque eu estava pensando em você E agora eu  Não consigo andar direito, não consigo andar direito Não consigo pensar em nada há não ser no jeito Que poderia ter sido Até você vir de novo eu vou ficar Fazendo as coisas que normalmente faço Pensando em você  Eu me perdi enquanto dirigia pela cidade Pensando no seu sorriso Eu sempre parei no seu lado da cidade E não sei por que Deve ter algo debaixo desse capuz Deve ter algo poderoso em gostar de você Eu esbarrei em uma cadeira hoje Porque estava pensando em você Ultimamente  Não consigo andar direito, não consigo andar direito Não consigo pensar em nada há não ser no jeito Que poderia ter sido Até você vir de novo eu vou ficar Fazendo as coisas que normalmente faço Pensando em você  Seus olhos são da cor Do profundo mar azul O que no qual eu quero mergulhar Toda vez que você olha para mim  Não consigo andar direito, não consigo andar direito Não consigo pensar em nada há não ser no jeito Que poderia ter sido Até você vir de novo eu vou ficar Fazendo as coisas que normalmente faço Pensando em você  Eu esbarrei em uma cadeira hoje Porque estava pensando em você"
"3ade68b8gf04a00b3";"taylor-swift";2;"Stumbled off the porch steps Sat down in the car Only thirteen blocks across this town To get to where you are And that don't offer me much time To make up my mind So I best be driving slow On my way to letting go  These headlights they just want to fade Off into the night But if they're half as stubborn as me They'll just keep shining bright I ain't ever been one to settle Like the dust that's on the dash And since the feeling ain't strong I'll just move on and leave this in my past  Once you're gone I know your memory Will somehow get the best of me So why question everything I do Unsure of turning you away Wondering about how I feel today Until you found somebody new So I've been holding on Way too long But not another minute I might miss you that much But you can't call it love if you ain't in it  Red light turns to green Then back to red again I wish there were some other travelers Out here To slow my traveling Even though I can't hold on Inside I still don't know Oh, and it troubles me so  Once you're gone I know your memory Will somehow get the best of me So why question everything I do Unsure of turning you away Wondering about how I feel today Until you found somebody new So I've been holding On way too long But not another minute I might miss you that much But you can't call it love if you ain't in it  Once you're gone I know your memory Will somehow get the best of me So why question everything I do Unsure of turning you away Wondering about how I feel today Until you found somebody new So I've been holding On way too long But not another minute I might miss you that much But you can't call it love if you ain't in it  The car comes to a rest in the drive You open up the door and I see you smile";"3ade68b8gf04a00b3";"taylor-swift";1;"[Blocos Treze (não pode Call It Love)] Tropeçou fora nos degraus da varanda sentou-se no carro Apenas 13 blocos em toda a cidade Para chegar onde você está E que não me oferecem muito tempo Para fazer a minha mente Então eu ser melhor condução lenta No meu caminho para deixar ir  Estes faróis eles só querem desaparecer Off para a noite Mas se eles são meio teimosa como eu Eles vão apenas continuar brilhando eu nem sempre sendo um para resolver Como a poeira que está no traço E já que o sentimento não é forte eu vou seguir em frente e deixar isso no meu passado  Uma vez que você se foi eu sei que a sua memória Será que de alguma forma obter o melhor de mim Então, por que questionar tudo o que faço Incerto de virar para longe Perguntando sobre como me sinto hoje Até que você encontrou alguém novo Então eu fui segurando. Wa demasiado longo Mas não mais um minuto eu possa sentir sua falta muito Mas você não pode chamar isso de amor, se você não está nele  luz vermelha fica verde Em seguida, volta para o vermelho novamente Eu gostaria que houvesse alguns outros viajantes aqui Para retardar minha viagem Mesmo que eu não posso esperar Por dentro eu ainda não sei Ah, e ele me incomoda mais  Uma vez que você se foi eu sei que a sua memória Será que de alguma forma obter o melhor de mim Então, por que questionar tudo o que faço Incerto de virar para longe Perguntando sobre como me sinto hoje Até que você encontrou alguém novo Então eu estava segurando No caminho muito longo Mas não mais um minuto eu possa sentir sua falta muito Mas você não pode chamar isso de amor, se você não está nele  Uma vez que você se foi eu sei que a sua memória Será que de alguma forma obter o melhor de mim Então, por que questionar tudo o que faço Incerto de virar para longe Perguntando sobre como me sinto hoje Até que você encontrou alguém novo Então eu estava segurando No caminho muito longo Mas não mais um minuto eu possa sentir sua falta muito Mas você não pode chamar isso de amor, se você não está nele  O carro vem com um descanso na unidade Você abre a porta e eu ver você sorrir"
"3ade68b8gaabf00b3";"taylor-swift";2;"Walking downtown shuffling my feet I try to dream my dreams above the concrete Store windows, traveled for miles But something I passed really caught my eye It was cracked down the middle, permanent scars But I fell in love with this here guitar  Nice to meet you, can I teach you All I know, can you show me what you do Where have you been What have you seen Who were you before you even knew me Have you been played for endless hours Or were you left in the corner Or were you someone's best friend This here guitar  It was my baby, anyone could see I love the cracks, the curves, the hidden beauty But I can't help wondering why It came to me and where we'll say goodbye The cracks down the middle Can't see where they are Since I fell in love with this here guitar  Nice to meet you, can I teach you All I know, can you show me what you do Where have you been What have you seen Who were you before you even knew me Have you been played for endless hours Or were you left in the corner Or were you someone's best friend This here guitar  Were you a present from a father to a son Did he forget you Or just play you 'til you came undone Hey did some prima donna love you 'Til she got her fame and fortune I won't do that to you  Nice to meet you, I can teach you All I know, you can show me what you do Where have you been What have you seen Who were you before you even knew me And I played you for endless hours Never left you in the corner You're my one and only friend Now I know where life lessons are This here guitar  You're my guitar  This here guitar";"3ade68b8gaabf00b3";"taylor-swift";1;"[Esse Violão Aqui]  Caminhando pelo centro embaralhando os meus pais Eu tento sonhar acima do concreto Vitrines, viajei por quilômetros Mas algo por onde eu passei realmente chamou minha atenção Estava rachado no meio, cicatrizes permanentes Mas eu me apaixonei por esse violão aqui  Prazer em conhecê-lo, posso lhe ensinar Tudo o que eu sei? Pode me mostrar o que você faz? Por onde você esteve? O que você viu? Quem era você antes de me conhecer? Você foi tocado por horas infinitas? Ou foi deixado no canto? Ou era o melhor amigo de alguém? Esse violão aqui  Era o meu amor, qualquer um  podia ver Eu amo as rachaduras, as curvas, a beleza escondida Mas não consigo evitar de me perguntar porquê Isso veio até mim onde diremos adeus As rachaduras no meio Não consigo ver aonde elas estão Desde que me apaixonei por esse violão aqui  Prazer em conhecê-lo, posso lhe ensinar Tudo o que eu sei? Pode me mostrar o que você faz? Por onde você esteve? O que você viu? Quem era você antes de me conhecer? Você foi tocado por horas infinitas? Ou foi deixado no canto? Ou era o melhor amigo de alguém? Esse violão aqui  Você foi o presente de um pai para um filho? Ele te esqueceu? Ou simplesmente o tocou até que você se desfazer? Ei, alguma prima donna te amou Até que ela teve sua fama e fortuna? Eu não vou fazer isso com você  Prazer em conhecê-lo, posso lhe ensinar Tudo o que eu sei, você pode me mostrar o que você faz Por onde você esteve? O que você viu? Quem era você antes de me conhecer? E eu lhe toquei por horas infinitas Nunca lhe deixei no canto? Você é o meu único amigo Agora eu sei onde as lições da vida estão: Nesse violão aqui  Você é o meu violão  Esse violão aqui"
"3ade68b8g481be0b3";"taylor-swift";2;"I've been having a hard time adjusting I had the shiniest wheels, now they're rusting I didn't know if you'd care if I came back I have a lot of regrets about that Pulled the car off the road to the lookout Could've followed my fears all the way down And maybe I don't quite know what to say But I'm here in your doorway  I just wanted you to know that this is me trying I just wanted you to know that this is me trying  They told me all of my cages were mental So I got wasted like all my potential And my words shoot to kill when I'm mad I have a lot of regrets about that I was so ahead of the curve, the curve became a sphere Fell behind all my classmates and I ended up here Pouring out my heart to a stranger But I didn't pour the whiskey  I just wanted you to know that this is me trying I just wanted you to know that this is me trying  At least I'm trying  And it's hard to be at a party when I feel like an open wound It's hard to be anywhere these days when all I want is you You're a flashback in a film reel on the one screen in my town  And I just wanted you to know that this is me trying (And maybe I don't quite know what to say) I just wanted you to know that this is me trying  At least I'm trying";"3ade68b8g481be0b3";"taylor-swift";1;"[Esta Sou Eu Tentando]  Eu tenho tido dificuldade em me adaptar Eu tinha as rodas mais brilhantes, agora estão enferrujando Eu não sabia se você iria se importar se eu voltasse Eu tenho muitos arrependimentos sobre isso Estacionei o carro na estrada do mirante Poderia ter seguido meus medos até o fim E talvez eu não saiba exatamente o que dizer Mas estou aqui na sua porta  Eu só queria que você soubesse que esta sou eu tentando Eu só queria que você soubesse que esta sou eu tentando  Me disseram que todas as minhas celas eram mentais Então eu desperdicei todo o meu potencial E minhas palavras atiram para matar quando estou brava Eu tenho muitos arrependimentos sobre isso Eu estava tão à frente da curva, a curva se tornou uma esfera Fiquei pra trás de todos os meus colegas de classe e acabei aqui Derramando meu coração para um estranho Mas eu não derramei o uísque  Eu só queria que você soubesse que esta sou eu tentando Eu só queria que você soubesse que esta sou eu tentando  Pelo menos, estou tentando  E é difícil estar em uma festa quando me sinto como uma ferida aberta É difícil estar em qualquer lugar esses dias quando tudo que quero é você Você é um flashback em um rolo de filme de um cinema na minha cidade  Eu só queria que você soubesse que esta sou eu tentando (E talvez eu não saiba exatamente o que dizer) Eu só queria que você soubesse que esta sou eu tentando  Pelo menos, estou tentando"
"3ade68b8g7c2befa3";"taylor-swift";2;"Beneath the chandelier of star and atmosphere  Tangled like the roots on the ground  The windows opened up  The wind is blowing and were both not making a sound  It's like i'm melting on into you  Give me a reason why we should ever move  And  Tell me  You'll never leave me  And i'm not crazy and  This is really happening  That this is really happening  Could this be better ?  You write me letters  So you see me everyday  You tend to treat me like  My name is up in lights  It really blows me away  Lock me up in a dark room  And i still can't take my eyes off you  Tell me  You'll never leave me  And i'm not crazy and  This is really happening  That this is really happening  All those kiss up against your car  For all those wishes on planes  We thought were stars  Memories like photographs  Oh baby, here we are  Tell me  You'll never leave me  And i'm not crazy and  Oh,this is really happening  That this is really happening  Oh,oh,baby  Tell me  You'll always need me  That i drive you crazy  And this is really happening  Oh,that this is really happening  Tell me,oh  You'll always need me  (need me, tell me)  (baby)  That i drive you crazy  (oh)  That this is really happening";"3ade68b8g7c2befa3";"taylor-swift";1;"[Isso Está Mesmo Acontecendo]  Sob o lustre da estrela e da atmosfera Entrelaçam-se como as raízes no solo A janela está aberta O vento está soprando e não estavam fazendo nenhum som É como se eu estou derretendo dentro você Dê-me uma razão pela qual devemos sempre mover E  Me diga Que você nunca vai me deixar E que eu não estou louca e Que isso está mesmo acontecendo Que isso está mesmo acontecendo  Poderia ser melhor? Você me escreve cartas Então você me vê todo dia Você tende a me tratar como se Meu nome estivesse nas luzes altas Isso realmente me deixa louca  Me prenda num quarto escuro E eu ainda não consiguirei tirar meus olhos de você  Me diga Que você nunca vai me deixar E que eu não estou louca e Que isso está mesmo acontecendo Que isso está mesmo acontecendo  Todos aqueles beijos no seu carro Por todos aqueles desejos nos aviões Nós achamos que éramos estrelas Lembranças como fotografias Oh querido, aqui estamos nós  Me diga Que você nunca vai me deixar E que eu não estou louca e Oh, Que isso está mesmo acontecendo Que isso está mesmo acontecendo Oh, oh, querido  Me diga Que você sempre vai precisar de mim Que eu te deixo louco E que isso está mesmo acontecendo Oh, que isso está mesmo acontecendo  Me diga, oh Que você sempre vai precisar de mim (precisar de mim, me diga) (querido) Que eu te deixo louco (oh) Isso está mesmo acontecendo"
"3ade68b8gbcc5c0b3";"taylor-swift";2;"It was so nice throwing big parties Jumping in the pool from the balcony Everyone swimming in a champagne sea And there are no rules when you show up here Bass beat rattling the chandelier Feeling so Gatsby for that whole year  So why'd you have to rain on my parade? I'm shaking my head I'm locking the gates  This is why we can't  have nice things, darling Because you break them I had to take them away This is why we can't have  nice things, honey Did you think I wouldn't hear All the things you said about me? This is why we can't  have nice things  It was so nice being friends again There I was giving you a second chance But then you stabbed my back While shaking my hand And therein lies the issue Friends don't try to trick you Get you on the phone and mind-twist you And so I took an ax to a mended fence  But I'm not the only friend  you've lost lately If only you weren't So shady  This is why we can't have  nice things, darling Because you break them I had to take them away This is why we can't have  nice things, honey Did you think I wouldn't hear All the things you said about me? This is why we can't have  Here's a toast to my real friends They don't care about that he said, she said And here's to my baby He ain't reading what  they call me lately And here's to my momma Had to listen to all this drama And here's to you 'Cause forgiveness is a nice thing to do Haha, I can't even say it with a straight face  This is why we can't have  nice things, darling Because you break them I had to take them away This is why we can't have  nice things, honey Did you think I wouldn't hear All the things you said about me? This is why we can't have  nice things, darling (And here's to my real friends) Because you break them I had to take them away (And here's to my baby) This is why we can't have  nice things, darling (He didn't care about that he said, she said) Did you think I wouldn't hear All the things you said about me? This is why we can't have  nice things";"3ade68b8gbcc5c0b3";"taylor-swift";1;"[É Por Isso Que a Gente Não Pode Ter Coisas Legais]   Era tão bom dar festas enormes Pular na piscina da varanda Todo mundo nadando em um mar de champanhe Não há regras quando você aparece por aqui A batida mexia o lustre Me senti tão Gatsby por um ano inteiro  Então porque você tinha que estragar tudo? Eu estou balançando minha cabeça E trancando os portões  É por isso que a gente não pode  ter coisas legais, querido Porque você as quebra E eu tenho que jogá-las fora É por isso que a gente não pode  ter coisas legais, docinho Você achou mesmo que eu não ouvi Tudo o que você andou falando de mim?? É por isso que a gente não pode  ter coisas legais  Era tão bom ter amigos de novo Eu estava lá te dando uma segunda chance Mas você me apunhalou pelas costas Enquanto apertava a minha mão E aí mora o problema Amigos não tentam te sacanear Te tem no telefone e confunde você E agora eu tenho que acabar com essa encenação  Mas eu não sou a única amiga  que você perdeu recentemente Se ao menos, você não fosse Tão invejoso  É por isso que a gente não pode ter  coisas legais, querido Porque você as quebra E eu tenho que jogá-las fora É por isso que a gente não pode ter  coisas legais, docinho Você achou mesmo que eu não ouvi Tudo o que você andou falando de mim? É por isso que a gente não pode ter  Um brinde para os meus amigos de verdade Eles não ligam para o que ele disse, ela disse E para o meu amor Que não liga para como  eles me chamam recentemente E para a minha mãe Que tem que escutar todo esse drama E para você Porque perdão é uma coisa boa de se fazer Haha, eu nem consigo dizer isso sem rir  É por isso que a gente não pode ter  coisas legais, querido Porque você as quebra E eu tenho que jogá-las fora É por isso que a gente não pode ter coisas legais, docinho Você achou mesmo que eu não ouvi Tudo que você andou falando de mim? É por isso que a gente não pode ter  coisas legais, querido (Para os meus amigos de verdade) Porque você as quebra E eu tenho que jogá-las fora (E para o meu amor) É por isso que a gente não pode ter  coisas legais, docinho (Ele não liga para isso, ele disse, ela disse) Você achou mesmo que eu não ouvi Tudo o que você andou falando de mim? É por isso que a gente não pode ter  coisas legais"
"3ade68b8g0ed460b3";"taylor-swift";2;"Clear blue water, high tides came And brought you in And I could go on and on, on and on And I will  Skies grew darker, currents swept you out again And you are just gone and gone And gone, and gone  In silent screams and wildest dreams I never dreamed of this  This love is good, this love is bad This love is alive back from the dead These hands had to let it go free And this love came back to me  Tossing, turning Struggled through the night With someone new And I could go on and on On and on  Lantern burning Flickered in my mind for only you But you're still gone, and gone And gone, and gone  In losing grip and sinking ships You showed up just in time  This love is good, this love is bad This love is alive back from the dead These hands had to let it go free And this love came back to me  This love left a permanent mark This love is glowing in the dark These hands had to let it go free And this love came back to me  This love, this love, this love  Your kiss, my cheek I watched you leave Your smile, my ghost I fell to my knees  When you're young, you just run But you come back to what you need  This love is good, this love is bad This love is alive back from the dead These hands had to let it go free And this love came back to me  This love left a permanent mark This love is glowing in the dark These hands had to let it go free And this love came back to me  This love, this love, this love";"3ade68b8g0ed460b3";"taylor-swift";1;"[Este Amor]   E te trouxe com ela E eu poderia continuar, continuar, continuar E eu irei  Os céus escureceram, as correntezas te levaram de volta E você simplesmente se vai, se vai Se vai, se vai  Em gritos silenciosos e sonhos mais loucos Eu nunca sonhei com isso  Este amor é bom, este amor é mau Este amor está vivo, ressurgiu dos mortos Essas mãos tiveram que libertá-lo E este amor voltou para mim  Me revirando Mal sobrevivi a noite toda Com um novo alguém E eu poderia continuar, continuar Continuar e continuar  A lanterna, queimando Acendeu em minha mente só por você Mas você ainda está longe, e longe E longe, longe  Entre perder a força e naufrágios Você apareceu na hora certa  Este amor é bom, este amor é mau Este amor está vivo, ressurgiu dos mortos Essas mãos tiveram que libertá-lo E este amor voltou para mim  Este amor deixou uma marca permanente Este amor está brilhando no escuro Essas mãos tiveram que libertá-lo E este amor voltou para mim  Este amor, este amor, este amor  Seu beijo, meu rosto Eu assisti você ir embora Seu sorriso, meu fantasma Eu caí de joelhos  Quando você é jovem, você só corre Mas você volta para aquilo que precisa  Este amor é bom, este amor é mau Este amor está vivo, ressurgiu dos mortos Essas mãos tiveram que libertá-lo Mas este amor voltou para mim  Este amor deixou uma marca permanente Este amor está brilhando no escuro Essas mãos tiveram que libertá-lo E este amor voltou para mim  Este amor, este amor, este amor"
"3ade68b8gb362afa3";"taylor-swift";2;"Hey,hey T-swizzle (T-swizzle) T-pizzle (t-pizzle)  I'm like 8 foot tall Blond hair to the floor You shorties never thought  I dreamed about rappin' hardcore!  No I ain't gotta gun,  No I never really been in a club Still live with my parents  But I'm still a thug  I'm so gangsta  You can find me bakin' cookies at night You out clubbin'?  Well I just made caramel delight!  T-swift and t-pain rappin' on the same track It's a thug story tell me can you handle that? I had a dream last night,  I had high-top nikes I had diamonds in my mouth and diamonds on my mic By the time I woke I was singin - I'm on a boooaat (t-pain)  Cuz I'm a singer turned rapper (swift) Shorty I'ma make ya (t-pain) Straight to the top yo (swift) Shorty I'ma crank ya (t-pain) You can call me t-sweezy  Now I'm a rap star (swift) It's a thug story now tell em who you are (t-pain) Say ya turned gangsta (t-pain) You don't wanna fight me (swift) Straight to the top (t-pain) In my xtra-small white tee (swift) T-swift and t-pain all up on the same track, Now it's a thug story now can you gimme that? (t-pain)  What?! what?! I knit sweaters yo! What?! what?! don't test me (bleep)  Swift talking: hey hold on, hold on  I didn't even say anything I said yo You guys bleeped me and I didn't even say anything,  I didn't swear  T-pain sings: she didn't even swear-  Swift: hello? ugh!";"3ade68b8gb362afa3";"taylor-swift";1;"[História de Mano]  Ei, ei t swizzle (t-swizzle) E t-pizzle (t-pizzle)  Eu tenho tipo 2 metros Cabelos loiros até o chão Vocês baixinhos não imaginavam Que eu sonhava em cantar rap da pesada!  Não, eu não tenho uma arma Não, eu nunca realmente estive em uma boate Ainda vivo com os meus pais Mas eu ainda sou um mano!  Eu sou tão gângster Você pode me encontrar assando biscoitos à noite Você está na boate Bom, eu acabei de fazer doces de caramelo!  T-swift e t-pain cantando rap juntos É uma história de manos, me diga, você pode lidar com isso? (os dois) eu tive um sonho ontem à noite  Eu tinha um tênis da nike Eu tinha diamantes na minha boca e no meu microfone E quando eu acordei estava cantando Estou num barco (whoa oh)   Porque eu sou uma cantora que virou rapper (swift) Baixinha eu vou te fazer (t-pain) Chegar até o topo yo (swift) Baixinha eu vou te levar lá (t-pain) Você pode me chamar de t-sweezy agora eu sou uma Estrela do rap (swift) É uma história de manos, agora diga a eles quem você é (t-pain) Uma cantora que virou gangsta (t-pain) Você não vai querer lutar comigo (swift) Direto até o topo (t-pain) Usando a minha blusa branca pp (swift) T-swift e t-pain cantando juntos É uma história de manos, agora você pode me dar isso? (t-pain)  O quê?! o quê?! eu tricoto casacos, yo O quê?! o quê?! não me teste *piii*  Taylor falando: Ei espere aí, espere aí, eu nem disse nada, Eu disse yo Vocês colocaram um ""piii""  eu nem disse nada  eu não falei palavrão  (t-pain cantando) ela nem falou palavrão  (swift falando) oláa? ugh!"
"3ade68b7gb8e3dea3";"taylor-swift";2;"Seems the only one who doesn't see your beauty Is the face in the mirror looking back at you You walk around here thinking you're not pretty But that's not true, cause i know you...  [chorus:] Hold on, baby, you're losing it The water's high, you're jumping into it And letting go... and no one knows You cry, but you don't tell anyone That you might not be the golden one And you're tied together with a smile But you're coming undone  I guess it's true that love was all you wanted Cause you're giving it away like it's extra change Hoping it will end up in his pocket But he leaves you out like a penny in the rain Oh, cause it's not his price to pay Not his price to pay...  [chorus] Hold on, baby, you're losing it The water's high, you're jumping into it And letting go... and no one knows You cry, but you don't tell anyone That you might not be the golden one And you're tied together with a smile But you're coming undone  You're tied together with a smile But you're coming undone... oh Goodbye, baby Goodbye, baby With a smile, baby, baby";"3ade68b7gb8e3dea3";"taylor-swift";1;"[Unido com um sorriso] Parece o único que não vê a sua beleza É o rosto no espelho olhando de volta pra você Você anda por aqui pensando que você não é bonito Mas isso não é verdade, porque eu conheço você...  Refrão Calma, baby, você está perdendo a cabeça A água está alta, você está pulando dentro E deixando ir... e ninguém sabe Você chora, mas não diz a ninguém Que você pode não ser o dourado E você está unido com um sorriso Mas você está se desfazendo  Eu acho que é verdade que o amor era tudo que você queria Porque você está dando isso como se fosse troco Esperando que acabe em seu bolso Mas ele te despreza como uma moeda na chuva Oh, porque não é o seu preço a pagar Não é o seu preço a pagar...  Repete refrão Calma, baby, você está perdendo a cabeça A água está alta, você está pulando dentro E deixando ir... e ninguém sabe Você chora, mas não diz a ninguém Que você pode não ser o dourado E você está unido com um sorriso Mas você está se desfazendo  Você está unido com um sorriso Mas você está se desfazendo... Oh Adeus, baby Adeus, baby Com um sorriso, baby, baby"
"3ade68b8gd04a00b3";"taylor-swift";2;"Do you remember the day I leaned up against your car? And it started rolling down the street You screamed and ran after it Tried to open the door and it ran over your foot And I was too busy laughing on the ground to see  It would take Brad Pitt to leave you It takes five seconds to need you And I'm mad at all the lovebirds Cause they don't know to play our song I wish that pretty girls couldn't see you Wish that all the road's would lead you Right to me Cause that's where you belong Til Brad Pitt Comes Along  Do you remember the time we watched Carrie And you said it reminded you of me And I threw the remote at you a And you said ""My point exactly"" Later on that night under the Neon city lights you paid a homeless guy To sing a song to me and  It would take Brad Pitt to leave you It takes five seconds to need you And I'm mad at all the lovebirds Cause they don't know to play our song I wish that pretty girls couldn't see you Wish that all the road's would lead you Right to me Cause that's where you belong Til Brad Pitt Comes Along  You call me unlucky cause I Lose everything But I swear I'd be careful with it If you gave me a ring  It would take Brad Pitt to leave you It takes five seconds to need you And I'm mad at all the lovebirds Cause they don't know to play our song I wish that pretty girls couldn't see you Wish that all the road's would lead you Right to me Cause that's where you belong Til Brad Pitt Comes Along Til Brad Pitt Comes Along Woah Yeah Oh Til Brad Pitt Comes Along";"3ade68b8gd04a00b3";"taylor-swift";1;"[Até O Brad Pitt Chegar]  Você se lembra do dia que eu me encostei no seu carro E ele começou a descer à rua? Você gritou e correu atrás dele Tentou abrir a porta e ele atropelou o seu pé E eu estva muito ocupada rindo no chão para ver  Seria necessário o Brad Pitt para lhe deixar Leva cinco segundos para precisar de você E eu estou zangada com todos os pássaros do mor Porque eles não sabem tocar a nossa música Queria que as garotas bonitas não conseguissem lhe ver Queria que todas as estradas pudessem lhe guiar Direto para mim Porque é onde é o seu lugar Até o Brad Pitt Chegar  Você se lembra de quando assistimos Carrie E você disse que lhe lembrava de mim E eu joguei o controle remoto em você E você disse ""Exatamente como eu disse"" Mais tarde naquela noite debaixo das Luzes de neon da cidade, você pagou um mendigo Para cantar uma música para mim e   Seria necessário o Brad Pitt para lhe deixar Leva cinco segundos para precisar de você E eu estou zangada com todos os pássaros do mor Porque eles não sabem tocar a nossa música Queria que as garotas bonitas não conseguissem lhe ver Queria que todas as estradas pudessem lhe guiar Direto para mim Porque é onde é o seu lugar Até o Brad Pitt Chegar  Você me chama de azarada porque eu Perco tudo Mas eu juro que seria cuidadosa Se você me desse um anel  Seria necessário o Brad Pitt para lhe deixar Leva cinco segundos para precisar de você E eu estou zangada com todos os pássaros do mor Porque eles não sabem tocar a nossa música Queria que as garotas bonitas não conseguissem lhe ver Queria que todas as estradas pudessem lhe guiar Direto para mim Porque é onde é o seu lugar Até o Brad Pitt Chegar Até o Brad Pitt Chegar Woah Yeah Oh Até o Brad Pitt Chegar"
"3ade68b7ged7acea3";"taylor-swift";2;"You said the way my blue eyes shined, Put those Georgia stars to shame that night I said: ""That's a lie"" Just a boy in a Chevy truck, That had a tendency of gettin' stuck, On backroads at night And I was right there beside him all summer long And then the time we woke up to find that summer'd gone  But when you think: Tim McGraw, I hope you think my favorite song The one we danced to all night long: The moon like a spotlight on the lake When you think happiness, I hope you think: ""That little black dress"" Think of my head on your chest, And my old faded blue jeans When you think Tim McGraw, I hope you think of me  September saw a month of tears, And thankin' God that you weren't here, To see me like that But in a box beneath my bed, Is a letter that you never read, From three summers back It's hard not to find it all a little bitter sweet, And lookin' back on all of that, it's nice to believe:  When you think: Tim McGraw, I hope you think my favorite song The one we danced to all night long: The moon like a spotlight on the lake When you think happiness, I hope you think: ""That little black dress"" Think of my head on your chest, And my old faded blue jeans When you think Tim McGraw, I hope you think of me  And I'm back for the first time since then: I'm standin' on your street, And there's a letter left on your doorstep, And the first thing that you'll read is  When you think: Tim McGraw, I hope you think my favorite song Someday you'll turn your radio on, I hope it takes you back to that place When you think happiness, I hope you think: ""That little black dress"" Think of my head on your chest, And my old faded blue jeans When you think Tim McGraw, I hope you think of me Oh, think of me, Mmmm  You said the way my blue eyes shined, Put those Georgia stars to shame that night I said: ""That's a lie""";"3ade68b7ged7acea3";"taylor-swift";1;"[Tim Mcgraw (tradução)]  Você disse que o jeito como meus olhos azuis brilhavam Fez as estrelas da Geórgia parecerem fracas naquela noite Eu disse: ""É mentira"" Apenas um garoto numa caminhonete Que tinha uma tendencia a ficar atolado Em estradas obscuras à noite E eu fiquei ao lado dele durante todo o verão E depois acordamos e vimos que o verão havia acabado.  Mas quando você pensar em Tim McGraw, Espero que pense na minha música preferida Aquela que dançamos a noite toda A lua parecia um holofote sobre o lago Quando você pensar em felicidade Eu espero que você pense naquele vestidinho preto Na minha cabeça sobre o seu peito E no meus jeans azul desbotado Quando você pensar em Tim McGraw, Espero que pense em mim.  Setembro foi um mês de lágrimas E agradeci a Deus por você não ter estado aqui Para me ver assim Mas numa caixa debaixo da minha cama Está uma carta que você nunca leu De três anos atrás É difícil não achar tudo isso meio melancólico Ao relembrar tudo isso, é legal acreditar que:  Quando você pensar em Tim McGraw, Espero que pense na minha música preferida Aquela que dançamos a noite toda A lua parecia um holofote sobre o lago Quando você pensar em felicidade Eu espero que você pense naquele vestidinho preto Na minha cabeça sobre o seu peito E no meus jeans azul desbotado Quando você pensar em Tim McGraw, Espero que pense em mim.  E eu voltei pela primeira vez desde aquela época Estou na sua rua E há uma carta na soleira da sua porta E a primeira coisa que você vai ler  É ""quando você pensar em Tim McGraw, Espero que pense na minha música preferida Um dia você vai ligar o rádio Espero que você relembre aquele momento Quando você pensar em felicidade Eu espero que você pense naquele vestidinho preto Na minha cabeça sobre o seu peito E no meus jeans azul desbotado Quando você pensar em Tim McGraw, Espero que pense em mim. Oh, Pense em mim Mmmm  Você disse que o jeito como meus olhos azuis brilhavam Fez as estrelas da Geórgia parecerem fracas naquela noite Eu disse: ""É mentira"""
